house,apartment,townhouse,shop,department store,factory,warehouse,sedan,SUV,sports car,marine cargo,turboprop aircraft,light sport aircraft,property_value,claim_amount,pml,deductible,payment,water damage,theft,nat cat,fire,other,collision
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.265701122,-0.073245084,-0.285326464,-0.153713139,-0.052090076,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.083403344,-0.077444012,-0.162989248,-0.153713139,-0.056757866,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.187370046,-0.064064683,-0.232553547,0.009750528,-0.043495542,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.017177979,-0.071824911,-0.117412638,-0.153713139,-0.050511323,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.044949906,-0.059133931,-0.136602789,-0.112847223,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.262140619,-0.067991895,-0.282927695,-0.174146098,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.112599473,-0.07216184,-0.182179399,-0.153713139,-0.050885874,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.024123861,-0.075810089,-0.091026179,-0.153713139,-0.054941495,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.185945844,-0.070611244,-0.232553547,-0.153713139,-0.049162135,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.359698414,-0.073201609,-0.347694456,-0.153713139,-0.052041747,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.063464524,-0.072882795,-0.148596634,-0.174146098,-0.051485961,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.049759486,-0.066383332,-0.071836028,-0.174146098,-0.044260753,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.269261626,-0.065024749,-0.287725233,-0.174146098,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.122393757,-0.067006469,-0.023860649,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.132538292,-0.075081889,-0.196572013,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.196627355,-0.069785225,-0.239749854,0.009750528,-0.049854853,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.047086208,-0.067506428,-0.139001558,0.009750528,-0.126271292,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.007208569,-0.066252908,-0.110216331,-0.174146098,-0.044115766,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.250747008,-0.06555369,-0.275731388,-0.112847223,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.310563466,-0.067126024,-0.31651046,0.009750528,-0.04689872,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.025011087,-0.077291851,-0.122210176,-0.174146098,-0.056387343,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.03266907,-0.051855547,-0.083829873,-0.112847223,-0.028714877,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.080554941,-0.08417534,-0.160590479,-0.112847223,-0.064643572,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.146780306,-0.069343232,-0.206167089,0.009750528,-0.049363506,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.193066851,-0.06384731,-0.237351085,0.009750528,-0.043253896,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.326941782,-0.066981109,-0.326105536,-0.112847223,-0.045529394,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.133962493,-0.065394283,-0.196572013,-0.112847223,-0.04376538,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.319108675,-0.070792388,-0.321307998,-0.174146098,-0.049162135,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.324093379,-0.074310213,-0.323706767,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.047086208,-0.074353688,-0.139001558,-0.174146098,-0.053121098,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.01789008,-0.069049778,-0.117412638,0.009750528,-0.049037284,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.045662007,-0.067796259,-0.136602789,-0.112847223,-0.046435565,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.163870723,-0.059742576,-0.215762164,-0.153713139,-0.037079847,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.018602181,-0.071444508,-0.119811407,-0.112847223,-0.050491186,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.13040199,-0.064126272,-0.194173244,-0.112847223,-0.04235578,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.15105291,-0.073404491,-0.208565857,-0.174146098,-0.126271292,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.169567528,-0.066836193,-0.220559702,0.009750528,-0.046576525,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.087675948,-0.074038497,-0.165388017,-0.153713139,-0.126271292,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.195915254,-0.07183578,-0.237351085,-0.112847223,-0.050926149,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.10975107,-0.069806962,-0.17978063,0.009750528,-0.049879017,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.267125324,-0.069107745,-0.285326464,-0.112847223,-0.047893495,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.067025028,-0.064263942,-0.150995403,0.009750528,-0.043717051,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.144644004,-0.060561349,-0.20376832,-0.112847223,-0.038392789,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.197339455,-0.070933681,-0.239749854,-0.112847223,-0.049923319,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.131114091,-0.071122071,-0.194173244,-0.174146098,-0.049528631,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.13040199,-0.074386294,-0.194173244,0.009750528,-0.054969687,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.222975081,-0.067042698,-0.256541236,-0.112847223,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.163158622,-0.065890619,-0.215762164,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.312699768,-0.062387285,-0.31651046,-0.112847223,-0.040422614,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.216566174,-0.071571309,-0.251743698,-0.153713139,-0.050229403,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.100493761,-0.069100499,-0.174983092,-0.174146098,-0.047281325,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.18167324,-0.073908073,-0.227756009,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.126129386,-0.06713327,-0.191774475,-0.153713139,-0.045295803,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.061328222,-0.063890784,-0.148596634,-0.153713139,-0.041691254,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.094084854,-0.069198317,-0.170185554,-0.112847223,-0.04799418,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.238641296,-0.064307417,-0.266136312,0.009750528,-0.04376538,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149628709,-0.069129482,-0.206167089,-0.174146098,-0.047313545,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.269973726,-0.062253239,-0.287725233,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.113311573,-0.064992143,-0.182179399,-0.174146098,-0.042714221,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.250034907,-0.071730716,-0.275731388,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.119008379,-0.062803918,-0.186976937,0.009750528,-0.042093997,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.021987559,-0.063908899,-0.091026179,0.009750528,-0.043322363,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.153901313,-0.068129565,-0.210964626,-0.112847223,-0.046806089,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.073433934,-0.059481728,-0.155792941,0.009750528,-0.038400844,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.051895788,-0.069234546,-0.071836028,-0.174146098,-0.04743034,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.098357459,-0.073179872,-0.172584323,-0.112847223,-0.052420325,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.04335058,-0.066789096,-0.076633566,-0.153713139,-0.044913197,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.274958431,-0.073969662,-0.29252277,0.009750528,-0.054506533,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.209445167,-0.060666413,-0.246946161,0.009750528,-0.039717813,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.053495115,-0.063238664,-0.141400327,-0.174146098,-0.040764945,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.068449229,-0.061271436,-0.153394172,-0.112847223,-0.039182165,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.347592702,-0.06993014,-0.340498149,0.009750528,-0.05001595,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.046911083,-0.06724558,-0.074234797,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.098357459,-0.071343067,-0.172584323,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.042813604,-0.063285762,-0.13420402,0.009750528,-0.042629645,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.229383987,-0.066582591,-0.261338774,0.009750528,-0.046294605,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.071297632,-0.058662955,-0.153394172,-0.112847223,-0.036282416,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.158173917,-0.071024253,-0.213363395,-0.112847223,-0.050024005,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.057767719,-0.062564807,-0.146197865,0.009750528,-0.041828186,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.249322806,-0.071078596,-0.273332619,-0.153713139,-0.049681673,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.185945844,-0.059329567,-0.232553547,-0.174146098,-0.036419349,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.012905375,-0.069886666,-0.115013869,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.146068205,-0.073176249,-0.20376832,-0.112847223,-0.052416297,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.121144681,-0.065952208,-0.186976937,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.298457754,-0.072227052,-0.306915384,-0.153713139,-0.050958368,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.231520289,-0.063224173,-0.261338774,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.200899959,-0.072908155,-0.242148623,-0.112847223,-0.126271292,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.132538292,-0.068817914,-0.196572013,-0.174146098,-0.046967186,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.259292216,-0.06661882,-0.280528926,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.243626001,-0.072770486,-0.27093385,-0.112847223,-0.051965225,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.071297632,-0.076157887,-0.153394172,-0.153713139,-0.055328129,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.245050202,-0.072165463,-0.27093385,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.095509056,-0.063039405,-0.170185554,0.009750528,-0.04235578,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.043525705,-0.065242122,-0.136602789,-0.153713139,-0.043193485,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.051895788,-0.07618687,-0.071836028,-0.112847223,-0.055763091,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.230096087,-0.065459495,-0.261338774,-0.153713139,-0.043435131,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.255731713,-0.069517131,-0.278130157,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.009344872,-0.064807375,-0.1126151,-0.153713139,-0.042710193,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.160310219,-0.064195107,-0.213363395,-0.112847223,-0.042432301,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.009344872,-0.069676538,-0.1126151,0.009750528,-0.04973403,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.312699768,-0.065068223,-0.31651046,-0.112847223,-0.126271292,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.128265688,-0.075067397,-0.191774475,-0.153713139,-0.054115873,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.20161206,-0.065173287,-0.242148623,0.009750528,-0.044727935,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.151765011,-0.069915649,-0.208565857,0.009750528,-0.04999984,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.183097442,-0.071593047,-0.230154778,-0.112847223,-0.050656311,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.206596764,-0.067129647,-0.244547392,0.009750528,-0.046902747,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.247898605,-0.061988768,-0.273332619,0.009750528,-0.041187825,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.277094733,-0.069850437,-0.29252277,-0.174146098,-0.048115003,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.146780306,-0.06357197,-0.206167089,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.10975107,-0.073759534,-0.17978063,-0.174146098,-0.052460599,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.131826191,-0.07414356,-0.194173244,-0.153713139,-0.053088878,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.08394032,-0.060159209,-0.050247107,0.009750528,-0.039153973,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.037828899,-0.078875054,-0.131805251,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.069873431,-0.071067728,-0.153394172,-0.174146098,-0.049468219,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.20161206,-0.065524707,-0.242148623,-0.153713139,-0.043507624,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.052070913,-0.065104452,-0.141400327,-0.112847223,-0.043443185,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.288488345,-0.067640475,-0.299719077,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.029283691,-0.058601366,-0.127007713,-0.112847223,-0.03621395,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.047086208,-0.057572466,-0.139001558,-0.153713139,-0.034667417,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.214429872,-0.070734422,-0.251743698,-0.174146098,-0.049097696,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.122568882,-0.06846287,-0.189375706,-0.112847223,-0.047176612,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.057055618,-0.069401199,-0.143799096,-0.112847223,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.080554941,-0.065984814,-0.160590479,-0.112847223,-0.044421851,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148204507,-0.067680326,-0.206167089,-0.174146098,-0.045702573,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.057055618,-0.06659346,-0.143799096,-0.112847223,-0.045098459,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.225111383,-0.062416269,-0.258940005,0.009750528,-0.041663062,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148204507,-0.070560523,-0.206167089,-0.112847223,-0.049508494,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.278518935,-0.06447407,-0.294921539,0.009750528,-0.043950641,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.366819421,-0.061079422,-0.352491994,0.009750528,-0.04017694,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.20232416,-0.06650651,-0.242148623,-0.153713139,-0.044599058,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.219414577,-0.065321826,-0.254142467,-0.174146098,-0.043080717,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.203036261,-0.073096546,-0.242148623,-0.112847223,-0.052327694,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.203036261,-0.057630432,-0.242148623,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.119008379,-0.061539529,-0.186976937,-0.153713139,-0.039077452,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.229383987,-0.072179955,-0.261338774,-0.174146098,-0.05070464,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.057055618,-0.072534998,-0.143799096,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.072009733,-0.061481563,-0.155792941,0.009750528,-0.040623985,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.206596764,-0.068328824,-0.244547392,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.166007025,-0.067915814,-0.218160933,-0.153713139,-0.046165727,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.247898605,-0.067394118,-0.273332619,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.15105291,-0.057605072,-0.208565857,-0.174146098,-0.034502293,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.182385341,-0.057047147,-0.230154778,-0.174146098,-0.033882069,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.020563358,-0.056818905,-0.093424948,-0.174146098,-0.033628341,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.073433934,-0.064358137,-0.155792941,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.210869369,-0.069285266,-0.249344929,0.009750528,-0.126271292,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.031419993,-0.061970653,-0.127007713,0.009750528,-0.041167688,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.177400636,-0.068238251,-0.22535724,-0.174146098,-0.046322797,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.142507702,-0.067267317,-0.201369551,-0.112847223,-0.045847561,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.153901313,-0.071513343,-0.210964626,-0.153713139,-0.050164965,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.128977789,-0.076433226,-0.194173244,-0.112847223,-0.056036956,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.19164265,-0.067368758,-0.234952316,0.009750528,-0.047168557,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.105478466,-0.071303215,-0.177381861,-0.174146098,-0.049730002,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.101205861,-0.059894738,-0.174983092,-0.174146098,-0.037047628,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.175264334,-0.072234298,-0.22535724,-0.153713139,-0.050966423,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.25359541,-0.061220715,-0.278130157,-0.112847223,-0.039125781,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.123280983,-0.073078431,-0.189375706,-0.174146098,-0.051703442,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.131114091,-0.059782428,-0.194173244,-0.112847223,-0.037526892,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.217278275,-0.062307582,-0.251743698,-0.112847223,-0.04033401,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.233656591,-0.064187861,-0.263737543,-0.112847223,-0.042424246,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.011306049,-0.068560688,-0.098222486,-0.112847223,-0.047285353,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.227959785,-0.077914988,-0.258940005,-0.112847223,-0.057684175,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.094796955,-0.0721872,-0.170185554,-0.174146098,-0.050712695,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.075570236,-0.067481067,-0.15819171,-0.153713139,-0.045682436,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.155325514,-0.068133188,-0.210964626,-0.112847223,-0.046810116,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.185233744,-0.076545536,-0.230154778,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.227247685,-0.066158713,-0.258940005,-0.174146098,-0.126271292,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.131826191,-0.074208772,-0.194173244,-0.112847223,-0.053564115,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.051358813,-0.07591153,-0.141400327,0.009750528,-0.056665235,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.316260272,-0.063503135,-0.318909229,-0.112847223,-0.041663062,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.145356105,-0.07357839,-0.20376832,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.11972048,-0.072502392,-0.186976937,-0.112847223,-0.051667196,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.333350688,-0.065752949,-0.330903073,0.009750528,-0.045372324,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.175976435,-0.068560688,-0.22535724,-0.174146098,-0.046681238,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.011481174,-0.069183825,-0.115013869,-0.153713139,-0.047575328,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.230808188,-0.068948338,-0.261338774,0.009750528,-0.048924516,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.25359541,-0.06936497,-0.278130157,-0.112847223,-0.048179442,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.072009733,-0.073621864,-0.155792941,-0.153713139,-0.052508928,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.183809542,-0.070122154,-0.230154778,-0.174146098,-0.04841706,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.300594056,-0.063321991,-0.309314153,0.009750528,-0.042669919,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.366819421,-0.073071185,-0.352491994,-0.174146098,-0.051695388,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.211581469,-0.070611244,-0.249344929,0.009750528,-0.050773106,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.10975107,-0.07023084,-0.17978063,-0.112847223,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.144644004,-0.080534337,-0.20376832,0.009750528,-0.061804235,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.347592702,-0.066897782,-0.340498149,-0.153713139,-0.04503402,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.006496469,-0.0763499,-0.110216331,-0.112847223,-0.055944325,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.260716417,-0.071451754,-0.282927695,-0.174146098,-0.049895127,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.186657945,-0.073505932,-0.232553547,-0.112847223,-0.052782793,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.372516227,-0.070955418,-0.357289532,-0.153713139,-0.04954474,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.051358813,-0.065434135,-0.141400327,0.009750528,-0.04501791,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.237929195,-0.068419396,-0.266136312,-0.112847223,-0.126271292,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.226535584,-0.064923308,-0.258940005,-0.174146098,-0.0426377,0,0,0,1,0,0
